a,b,c,d,e,f
-1.4396344868979698,54.5057530214167,6.963885819880169,94.5,6.0,2569.0
-1.5353243012604698,54.9185220592945,6.99973404857181,93.9,5.6,2546.0
-1.78387688845402,54.57380243626229,6.93596241886162,94.1,5.9,2458.0
-1.6838495773501203,54.5803572137298,6.9510827803766295,95.3,5.9,2582.0
-1.56261863521171,54.9526499238699,7.017280707143589,94.1,5.5,2591.0
-1.7943594925808501,54.6419006593635,6.8597709992504905,93.9,5.9,2676.0
-1.61717304240692,54.742289799388296,7.02694085197927,92.7,5.8,2537.0
-1.60146284242147,54.7160726502356,7.03419335842884,91.9,5.8,2538.0
-1.6267646149345703,54.752507572918994,6.896672508813981,88.2,5.7,2620.0
-1.6870090812722098,54.65899585876571,6.91206780875301,88.6,5.8,2727.0
-1.7597132209011699,54.66569049906,6.880347072004841,88.3,5.8,2704.0
-1.69885311938961,54.511553459239295,6.892138398084169,88.5,6.0,2624.0
-1.73762219562101,54.5652540256104,6.85553628470832,87.0,5.9,2632.0
-1.7763334209951398,54.764273502159995,6.86951726164271,88.2,5.7,2638.0
-1.6931420835143998,54.692640591006004,6.9468370926307,89.0,5.8,2577.0
-1.87831983139773,54.921457507217596,6.89721957628482,86.6,5.6,2552.0
-1.7798948422764,54.7436713876181,6.8855770745593,78.9,5.8,2777.0
-1.5932773606671298,54.4411041865413,6.917376774553531,95.6,6.1,2669.0
-1.76390525624893,54.8271035739044,6.8511140084854105,87.3,5.7,2762.0
-1.8132139068510402,54.6763206138504,6.88298171579876,86.9,5.8,2611.0
-1.62762658936793,54.8007653829358,7.02288510237725,93.4,5.7,2582.0
-1.87847063435377,54.6874324585886,6.92076868343696,77.7,5.8,2722.0
-1.81230990081966,54.803355258548095,7.01247214138898,93.3,5.7,2483.0
-1.89647920276002,55.4490358390411,6.83235923316901,79.8,5.1,2935.0
-1.6815725971866997,55.34275220404779,6.8201976337588,78.2,5.2,2849.0
-1.884609415118,55.205287657625504,6.777563442057611,78.3,5.3,2729.0
-1.63415393549135,54.231393345495796,6.9678901065352,94.7,6.3,2636.0
-1.42667155088508,55.132750874692796,6.877372834566031,96.4,5.4,2683.0
-1.5361403583397202,54.836906370209206,6.855533533049821,87.8,5.7,2702.0
-1.8709961970323898,54.6967134078438,6.8223487598418,88.9,5.8,2726.0
-1.7615736728139901,55.1329969225933,6.78642095885207,78.4,5.4,2745.0
-1.87940854358475,54.7755494364379,6.766247542635259,78.6,5.7,2864.0
-1.79913264051328,54.251123783428795,6.94268433594053,92.3,6.2,2616.0
-1.75986397404393,54.9490053037928,6.946846080999191,93.9,5.6,2582.0
-1.68343351558285,54.847529498922604,7.121906379368629,92.1,5.7,2576.0
-1.6824746726012798,54.689014768373205,7.04016615567268,93.6,5.8,2417.0
-1.8405351640710101,54.0786083762023,6.6361930298679805,87.6,6.4,1749.0
-2.06786795214405,54.0701985409803,6.60692216255693,88.4,6.4,1636.0
-1.63056023882366,54.45938087782471,6.87069625854043,95.1,6.0,2480.0
-1.53343303361251,54.833461995265395,7.04947003510675,94.7,5.7,2471.0
-1.6929521516164,54.8440502680431,7.10359380471463,94.4,5.7,2443.0
-1.7376099670060399,54.8398198075785,6.92316660529629,89.1,5.7,2664.0
-1.5710987765913702,54.3601130542286,6.92128154601009,95.2,6.1,2655.0
-1.7151096492425,54.8764254201013,6.89264443385929,90.4,5.6,2714.0
-1.72009829860105,54.838181230131596,6.833883404630161,87.8,5.7,2620.0
-1.6267653861201998,54.569999915788706,6.9229105296355,95.2,5.9,2621.0
-1.76769316361713,54.83667159499579,6.94859588159735,87.7,5.7,2676.0
-1.5596433192657,54.677584455498504,7.00869029431462,93.5,5.8,2550.0
-1.69801925068555,54.59810250924271,6.8851452342377994,88.0,5.9,2657.0
-1.69352315026269,54.6185413879096,6.87730062299595,87.4,5.9,2543.0
-1.5716142704896598,54.6890593509467,7.01303379155025,93.6,5.8,2590.0
-1.88487037855488,55.23888152644339,6.90376735059085,77.9,5.3,2744.0
-1.66582600984615,54.6004165622143,7.03744852343706,92.8,5.9,2428.0
-1.51949142307,54.601928460528406,7.07708470195263,93.4,5.9,2566.0
-1.61667204978688,54.83439392126229,7.13662510883762,92.5,5.7,2571.0
-1.7368365606630802,55.0062708712979,7.0250739398359405,91.8,5.5,2530.0
-1.6912751837684399,54.9277484463478,7.0086296389995395,93.0,5.6,2550.0
-1.62573086810193,55.0862340581441,6.94795269358389,87.2,5.4,2710.0
-1.58333726176316,54.660612875061396,7.022203699162401,94.9,5.8,2561.0
-1.5739630057550702,54.2347104466071,7.00485724149078,93.9,6.3,2368.0
-1.8917864167368998,55.365682055944006,6.8344031679186905,78.8,5.1,2621.0
-1.81014981533701,54.5221987576111,7.000883354244469,93.3,6.0,2353.0
-1.43289583581259,54.8587259013391,7.09569220357036,95.1,5.6,2607.0
-1.821705253597,54.5643770524724,6.941636275122531,94.6,5.9,2511.0
-1.7772484688241899,54.911022133142204,6.98600941586002,87.6,5.6,2605.0
-1.75052231774355,54.8690413505982,7.00437967973632,94.3,5.6,2458.0
-1.7147424462226497,54.92084803938089,7.02752446806299,93.3,5.6,2428.0
-1.67763943469496,54.8296423435375,7.00706567135774,95.0,5.7,2479.0
-1.74001845903424,55.055395490500096,7.0028516698284395,86.7,5.4,2405.0
-1.91414380595714,55.650828603955794,6.894989716233,76.7,4.8,2616.0
-1.8141148679397,54.403096643316495,6.90285208261626,94.9,6.1,2524.0
-1.6787222226111698,54.3050738162557,7.06757799474665,93.7,6.2,2463.0
-1.83101317585383,55.20671114912,6.849868509466571,79.4,5.3,2590.0
-1.86102751901454,54.8361514822556,6.89144492500727,87.7,5.7,2537.0
-1.83000232884945,55.1244468916559,6.83251677578493,80.3,5.4,2680.0
-1.9073433993769602,54.8545199641016,6.9499549034543895,87.8,5.6,2582.0
-1.9006988548720902,54.938688454655,6.86361958243376,86.1,5.6,2454.0
-1.99168886119743,55.01156508586579,6.884786074207,79.9,5.5,2768.0
-2.0126461981589197,54.9294655633794,6.96290946861504,77.7,5.6,2622.0
-1.8824320977136002,54.8048638937893,6.978218467636651,77.5,5.7,2815.0
-1.51277771700992,54.7776401606848,7.14835548045501,93.3,5.7,2422.0
-1.67196365551622,54.977934654280006,7.087591201775511,94.9,5.5,2501.0
-1.9188654078878602,54.5806706002187,6.94944781733441,86.1,5.9,2510.0
-1.83538935184618,55.0042938825504,7.03033763806347,93.3,5.5,2478.0
-1.59104676043676,54.757509611764796,7.110647745413179,94.1,5.7,2460.0
-1.77601432612704,54.7417390192805,7.09498838401899,92.7,5.8,2428.0
-1.60161064021018,55.2098933606884,7.18038344844587,92.7,5.3,2433.0
-1.56506122500388,55.2974065154569,7.187187777807231,92.2,5.2,2410.0
-1.74607533586275,54.6318938005706,7.1153434218616995,92.2,5.9,2343.0
-1.51817986966838,54.729441374992106,6.935132414697289,87.7,5.8,2531.0
-1.48466936704609,54.562357395023604,6.907424422552509,90.0,5.9,2671.0
-1.4711738697262902,53.899312690756,6.89748259036265,97.3,6.6,2722.0
-1.4614901017048503,54.57532678039679,6.941209963592299,97.4,5.9,2754.0
-1.36150714591378,54.628323618218296,7.084821830125789,97.7,5.9,2716.0
-1.5074370423084797,54.723982895223706,7.0375485929417,97.1,5.8,2752.0
-1.27818724713612,54.356667056854896,7.001072279391769,97.4,6.1,2698.0
-1.49703412219327,54.44906731419,6.7700289547784,81.4,6.1,2857.0
-1.38369789168311,54.546552754502294,6.9821490798827,98.0,6.0,2697.0
-1.6847302644311597,54.459560022982906,6.79582652963155,90.2,6.0,2833.0
-1.34293682390576,54.4194243040584,6.992229194533911,96.6,6.1,2835.0
-1.29763519869207,54.40380161912021,7.026060665060751,96.8,6.1,2779.0
-1.5976340837341698,54.7508737200851,6.989110271276441,88.3,5.7,2709.0
-1.47814236621571,54.5181681919857,7.00059673887838,95.0,6.0,2694.0
-1.55530125961099,55.0475833742754,6.993002560971661,87.6,5.5,2693.0
-1.29500566569848,54.2106652758216,7.017781411386019,95.1,6.3,2715.0
-1.3099591055281201,54.318005928911106,7.00472860938731,96.5,6.2,2616.0
-1.5740097435338203,54.974462135398,6.807492493717589,80.7,5.5,2815.0
-1.53593653447897,54.6999478490098,6.934245474799121,88.0,5.8,2720.0
-1.76544160669578,55.33363058791701,6.893748419713281,79.1,5.2,2680.0
-1.53156066997444,54.6681602407679,6.859862547429451,89.0,5.8,2698.0
-1.4688156004393602,54.647365876128596,6.95584934293625,96.8,5.9,2757.0
-1.7407392810588798,54.7757107942585,6.90954535712018,96.3,5.7,2653.0
-1.41019451796867,54.53932085585421,7.00234089831516,95.8,6.0,2755.0
-1.50526256695731,54.4319323034759,6.97042151528654,95.4,6.1,2751.0
-1.61388385958353,54.2374256652246,7.0234495053806905,94.0,6.3,2640.0
-1.5004291013676299,54.4023863139499,6.88297276513852,88.8,6.1,2551.0
-1.52013301121682,55.247279437039296,6.798702100004539,81.1,5.3,2900.0
-1.4015518171791899,54.6050186594959,6.989968070009071,96.9,5.9,2674.0
-1.2714280293484599,54.51120166494639,6.9443047547243895,95.2,6.0,2731.0
-1.4508098909216398,54.3979097380116,6.96633012530961,95.6,6.1,2704.0
-1.31667052799665,54.272638376841606,7.00360617753269,95.2,6.2,2662.0
-1.7451894819699199,55.0115212590259,6.84953021610974,79.8,5.5,2965.0
-1.73771611094136,55.1890615106903,6.7922234517987,80.1,5.3,2844.0
-1.67696315040905,54.7096491816351,6.91528159942122,88.5,5.8,2615.0
-1.6184056108010398,54.722526845789005,6.8733685861220595,88.0,5.8,2731.0
-1.72964790519961,54.7747273551035,6.92721315967258,87.9,5.7,2606.0
-1.92953931385965,55.2920814673298,6.9446158920629,79.0,5.2,2840.0
-1.9064676707386001,55.75024660716289,6.71286981195505,80.9,4.7,2920.0
-1.5078015650241297,54.400493629498904,6.97660958726124,95.6,6.1,2655.0
-1.51026423713301,54.4290076245465,6.98881345683425,95.0,6.1,2731.0
-1.73730020552422,54.3238167643431,6.8546676464863,89.1,6.2,2688.0
-1.37265331061714,54.327286670357196,7.033281317166559,96.5,6.2,2755.0
-1.42114465876088,54.316336705727394,6.86068355866092,95.9,6.2,2728.0
-1.3738945366579398,54.325161319142104,7.019103367441041,96.2,6.2,2724.0
-1.29989638566996,54.6396305558634,6.9361081401476,96.7,5.9,2663.0
-1.4008116172523999,54.455250860998895,7.027885501609481,95.0,6.0,2544.0
-1.5243350426248499,54.2368373811251,7.02756266374318,95.4,6.3,2707.0
-1.46248684056797,54.471121041094705,6.94174270560614,96.6,6.0,2714.0
-1.4619828776591701,54.474330548877404,6.96609476609348,95.8,6.0,2692.0
-1.5713686263238702,54.4858410388035,7.02614377292331,95.0,6.0,2663.0
-1.5084711083622,54.7858301719239,7.115896155149679,94.8,5.7,2618.0
-1.64750324036473,55.3424827954708,6.77224106892262,80.7,5.2,2804.0
-1.42988091634509,54.22378540754949,7.061497927993011,97.1,6.3,2747.0
-1.68589698938131,54.2069671059461,6.86244558204504,90.2,6.3,2635.0
-1.48519098183472,54.287486970341206,6.7398711347279,90.3,6.2,2671.0
-1.60446263960159,54.2786667173815,6.91066226528677,97.9,6.2,2679.0
-1.8071461002673601,54.7722388346947,6.8015867701226105,89.2,5.7,2544.0
-1.71239481106442,54.3759402739831,7.00597013330605,96.5,6.1,2634.0
-1.60343862258055,54.7583415017973,6.979745895914889,87.2,5.7,2505.0
-1.6260711328399098,54.841847032401105,6.98739240106435,87.3,5.7,2776.0
-1.70520937788096,54.900006290913,6.95072378780445,87.3,5.6,2640.0
-1.65309021710538,54.39692583706451,6.88027211859094,81.9,6.1,2773.0
-1.44458038889476,54.155319804291494,6.99939661060801,94.8,6.3,2595.0
-1.5160108446901899,54.8844963161526,7.14197513133811,94.3,5.6,2585.0
-1.50052156946805,54.837903249762704,7.12725222189218,93.2,5.7,2468.0
-1.4572936601419397,54.2926117408044,6.98578370250726,94.3,6.2,2508.0
-1.52153362970063,54.836131984991205,7.059928024032941,94.8,5.7,2527.0
-1.73026482114916,55.5379043768595,6.92328252709707,78.3,5.0,2732.0
-1.49414708545218,54.8749698546872,6.9788918366396295,87.3,5.6,2690.0
-1.86039648774296,55.8231367172246,6.928701438644071,78.5,4.7,2792.0
-1.83799997269753,55.492160732142,6.89818329143623,79.4,5.0,2933.0
-1.5832722559064498,54.6892868828024,7.09072463982291,94.4,5.8,2588.0
-1.54229782455392,54.37060358592879,6.96854854304727,95.9,6.1,2697.0
-1.4269502075512002,54.4398608418397,6.986368209230031,96.1,6.1,2706.0
-1.5720958447595301,54.302437921201,6.902168489993009,88.9,6.2,2629.0
-1.7227649501500202,55.3395963775813,6.926973519694281,78.1,5.2,2594.0
-1.4155063532790402,54.7148825924137,7.14361706318877,96.0,5.8,2592.0
-1.54123079185414,54.17606843467979,6.86271955944878,90.2,6.3,2613.0
-1.7464275840131998,54.8861341469948,6.99287430813566,88.2,5.6,2758.0
-1.81680641825292,54.52974937350079,6.91316236925385,88.6,6.0,2728.0
-1.8786584426137298,54.57956693074329,6.8929684033194505,88.6,5.9,2679.0
-1.88533891814358,54.9781406689908,6.996380459054119,86.2,5.5,2748.0
-1.64899519317049,54.815961218862,7.017733016380349,89.0,5.7,2738.0
-1.86844593886573,55.670473372995005,7.01119762902341,79.1,4.8,2700.0
-1.64016978019783,54.7483931878063,7.04330679799021,88.1,5.8,2591.0
-1.6119570299884,54.939611831884605,7.01903276932971,86.9,5.6,2636.0
-1.6514682638446299,54.276485276944896,7.056644664830401,94.7,6.2,2579.0
-1.5851565059280601,54.6881835710704,7.0897155186909195,94.8,5.8,2565.0
-1.5791674624341,54.41729344305221,7.0536624862327,94.9,6.1,2437.0
-1.51486991367463,54.443458034250895,7.052861287216901,95.0,6.1,2516.0
-1.61964048346427,54.55121331063889,7.1166334217393805,94.0,5.9,2533.0
-1.6399374607836001,54.6250043721039,6.919102392515581,87.9,5.9,2699.0
-1.5569838835028798,54.821789266886796,7.028620308132191,88.6,5.7,2711.0
-1.5796914871323002,54.9150633762212,6.986887358983299,89.4,5.6,2693.0
-1.47184779756356,54.576084115745104,7.03309851366802,94.9,5.9,2610.0
-1.57882474636247,54.6298155491137,7.03317914546441,94.8,5.9,2709.0
-1.6948458887711297,54.954077384134706,6.98050863195218,87.8,5.5,2687.0
-1.7487767695120502,54.7217344695271,6.94810105697437,78.9,5.8,2778.0
-1.651062639301,54.6564197983153,7.10958698488813,94.5,5.8,2612.0
-1.67836259377132,54.4382348848105,7.07685197500052,93.3,6.1,2536.0
-1.7330584143086298,54.869065520358,6.94225449183851,89.4,5.6,2713.0
-1.7841649214081499,54.9688980166827,7.01978283333994,85.5,5.5,2476.0
-1.98308356892127,54.6818076398844,6.83097711815097,88.3,5.8,1770.0
-2.03055822309363,54.361784232238705,6.76938619476714,87.5,6.1,1896.0
-1.62258520305569,54.1472664482529,7.0742782865405,94.1,6.4,2551.0
-1.76551362979816,54.8123278543052,7.123536926167259,93.6,5.7,2511.0
-1.7465679355684298,54.81944366932589,7.04819443231704,89.4,5.7,2628.0
-1.61362375226354,54.8916469394098,7.189973142783459,94.4,5.6,2578.0
-1.5253657209330902,54.6013354350873,7.142431839979099,94.5,5.9,2602.0
-1.8213348757573402,55.1167693119446,7.08052028947828,87.0,5.4,2675.0
-1.52710589520136,54.9157846520679,7.22277116952342,93.5,5.6,2552.0
-1.8741397535980902,56.1257705031423,7.0428931882400505,78.8,4.4,2776.0
-1.77990770773168,54.832676106230494,7.22058140097189,94.0,5.7,2618.0
-2.05148189338701,54.27862988555779,6.735296475116741,87.8,6.2,1815.0
-1.5424856520776498,54.5118294744736,7.01794537020378,95.2,6.0,2600.0
-1.88525276593408,54.39722730553579,6.7935637411463,95.7,6.1,2583.0
-1.84517424278899,54.506036085123704,6.804191987458969,81.4,6.0,2996.0
-1.89776022283795,54.843190863799,6.902555877647719,80.0,5.7,2769.0
-1.6892208289614299,54.755279478510296,7.04398292415676,94.2,5.7,2576.0
-2.08635167467839,54.247152642223504,6.83785204167565,86.4,6.3,1881.0
-1.94568261229687,54.7840096878718,6.806894065855401,80.9,5.7,2965.0
-1.7101195435349097,54.8862499712953,7.07259105284421,93.3,5.6,2689.0
-1.7670861700687799,54.820194278069,7.14780754393968,93.4,5.7,2689.0
-2.10884946654014,54.7788075577336,6.92808978115165,77.6,5.7,2746.0
-1.8849329645694097,54.8149051340668,7.016862271060161,87.7,5.7,2586.0
-1.85048240983076,54.479192466296205,6.98203929229589,86.7,6.0,2685.0
-1.3192125779529398,54.38666634917521,7.01175169639099,95.4,6.1,2724.0
-1.62866624610095,54.4676142193551,7.03550138648481,94.8,6.0,2592.0
-1.61522560393675,54.5597852788573,6.95724798370598,93.6,5.9,2674.0
-1.71124603990025,54.7760314991374,7.101727476566699,93.6,5.7,2647.0
-1.54662000937496,54.2133367846861,7.05207613030627,95.5,6.3,2582.0
-1.74715220366492,54.1209463870881,6.96679819770582,96.1,6.4,2588.0
-1.9775126861264398,54.7695928061326,6.88451692732687,79.7,5.7,2838.0
-1.7577438808113701,54.55399360873071,7.030079414194111,95.6,5.9,2522.0
-1.70234559956622,54.484924654604704,6.98142138041448,96.2,6.0,2686.0
-2.05167918321489,54.044185727969705,6.7662808631723,89.0,6.5,1833.0
-1.65833413689905,54.753540830080205,7.02292664477903,88.8,5.7,2641.0
-1.9990828196736898,54.6708101383976,6.97064948635433,88.3,5.8,2631.0
-1.5921584354823202,54.5732646125453,7.1390035291034195,95.0,5.9,2583.0
-1.71149041737051,54.5224894147188,7.12818544834199,93.2,6.0,2616.0
-1.6247932311459399,53.8816724542513,6.96285157644881,94.1,6.6,2519.0
-1.6690155343727402,54.1469251931847,7.093480199811599,94.0,6.4,2515.0
-1.67680952964861,54.8476955918774,7.11222510356649,94.3,5.7,2582.0
-1.63335668338409,54.722342230533705,7.12123105255193,93.9,5.8,2598.0
-1.55934180765057,54.653547785744706,7.061064688147651,94.5,5.8,2610.0
-1.8276404457374098,54.5190846196282,6.88188451015001,89.1,6.0,2666.0
-1.84727379668353,54.87123064386729,6.87144588278265,80.6,5.6,2997.0
-1.82074341387754,54.5478751501437,6.935271133456321,88.5,6.0,2686.0
-2.1762311520373796,54.3259988285542,6.77556646955118,87.3,6.2,1721.0
-2.1190479601533503,54.1286243450258,6.85650181594786,87.3,6.4,1901.0
-1.92497260655179,55.8466958889997,6.942475633819259,78.2,4.7,2882.0
-1.86804675146261,54.5086111832246,6.99222338742566,88.3,6.0,2647.0
-1.83236257789748,54.6449851760695,6.97680508437927,88.1,5.9,2747.0
-1.9815997726486,55.6050547945706,6.96969189906772,78.2,4.9,2874.0
-1.58727550992252,54.751907990419795,7.05016668246742,96.3,5.7,2651.0
-1.58862425771667,54.365504610169495,7.0811029681863795,94.9,6.1,2627.0
-1.68816319379925,54.3636543704486,7.05289300675902,95.4,6.1,2524.0
-1.6500576302862702,54.684699859407104,7.09196769448374,95.4,5.8,2578.0
-1.6172925185861102,54.686054907887794,7.075869879905841,95.4,5.8,2520.0
-1.69918426667521,54.65793306324039,6.95332710545784,89.0,5.8,2698.0
-1.72928148050749,54.38740625364861,6.83934276798347,88.3,6.1,2639.0
-1.8295631739209102,54.2921746187523,6.8159573548644605,89.2,6.2,2784.0
-1.91720702919009,54.995507060067304,6.8384853877142,81.9,5.5,2925.0
-1.48741019933202,54.716971882595104,7.072684570425639,96.2,5.8,2712.0
-1.5373649635026698,54.594810735339095,7.067019960218201,95.5,5.9,2691.0
-1.6735233046036597,54.6511700945988,7.0810274286224,95.0,5.8,2593.0
-1.68121050712233,54.5482953192696,7.019624261448,95.3,6.0,2621.0
-2.0939349242591203,54.556464169922506,6.9410713691808406,87.2,5.9,2644.0
-1.65803715522558,54.5835111343851,7.08255522866071,94.3,5.9,2568.0
-1.83374392703556,54.431278004658004,7.140346699112509,93.4,6.1,2506.0
-1.72709257078866,54.665788362121106,6.86270580026832,88.3,5.8,2583.0
-1.77390542274131,54.3483879643458,6.88188453429348,88.9,6.2,2662.0
-1.74702663700751,54.881870012233705,6.95558606197135,79.2,5.6,2895.0
-1.5329025429265701,54.676214244849994,7.082499886960409,96.2,5.8,2625.0
-1.7081187640419702,54.563127272143404,7.1077539342496,94.9,5.9,2550.0
-1.58836905839278,55.034815027871105,6.88768872516843,81.0,5.5,2887.0
-1.69006802852569,54.469489006611994,6.9267186489139805,89.3,6.0,2672.0
-1.8861518145640799,54.710015270284394,6.8256895757679406,83.2,5.8,3034.0
-1.88233561104581,54.5127349188825,6.87178093465889,80.8,6.0,2922.0
-1.6076163451381298,54.4824419561277,7.066100559280059,95.5,6.0,2609.0
-1.53721489269931,54.549186421082204,7.12284827004025,94.0,6.0,2615.0
-1.8257363781849,54.7935984711822,7.16451954815489,95.2,5.7,2552.0
-1.6542824100500602,54.711862791764,6.84763226544331,81.7,5.8,2950.0
-1.8089638360515001,54.606769386966,6.88952039703805,82.0,5.9,3082.0
-1.57757784692497,54.56826329189529,6.93738164695832,88.2,5.9,2743.0
-1.87338470642998,54.2783303397244,6.91147027454471,79.4,6.2,2852.0
-1.69279740769557,54.593751268130895,7.11100293343665,94.6,5.9,2575.0
-1.9536746990738898,55.96180073729921,6.97863910354716,77.5,4.5,2842.0
-1.91276594897138,54.5937891870673,6.90791799247261,78.1,5.9,2831.0
-1.6792100343922098,54.8887188111856,6.96056333832132,87.2,5.6,2612.0
-1.9383167800726202,55.2610319654305,6.98094549323359,78.0,5.2,2792.0
-1.58909569301934,54.973483849223,7.24959902684378,93.8,5.5,2587.0
